7.108798921642182911e-02,6.374676070092467894e-02,7.708398485403070155e-02,5.822478105854719810e-02
9.402176355688299236e-02,4.786502214255233985e-03,1.154505868885917358e-01,3.298245809273722250e-03
1.477795026876345119e-01,2.502239842565388561e-01,3.026281562324208974e-01,8.107117282904925670e-03
4.469503550228164784e-03,3.829936728479859109e-01,6.426784315033392536e-01,4.563634280185327637e-03
